word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
crisis,849,611,805,581,16.65,2.9294,7.28,2.7868,6
blocks,765,608,755,600,15,2.8842,7.25,2.7846,6
laughs,1238,607,1023,540,24.27,3.0931,7.24,2.7839,6
league,950,607,576,391,18.63,2.9782,7.24,2.7839,6
relief,744,607,709,588,14.59,2.8722,7.24,2.7839,6
favour,948,603,942,601,18.59,2.9773,7.19,2.781,6
merely,795,603,729,563,15.59,2.9009,7.19,2.781,6
drives,728,601,679,561,14.27,2.8627,7.16,2.7796,6
valley,1275,600,560,302,25,3.1059,7.15,2.7789,6
reward,919,598,900,591,18.02,2.9638,7.13,2.7774,6
admire,722,597,709,591,14.16,2.8591,7.12,2.7767,6
deeply,736,596,700,574,14.43,2.8675,7.11,2.776,6
ending,812,596,789,582,15.92,2.9101,7.11,2.776,6
washed,718,596,690,577,14.08,2.8567,7.11,2.776,6
filthy,838,594,728,535,16.43,2.9238,7.08,2.7745,6
counts,691,592,683,585,13.55,2.8401,7.06,2.7731,6
polite,711,592,682,576,13.94,2.8525,7.06,2.7731,6
attend,715,591,691,573,14.02,2.8549,7.05,2.7723,6
cancer,1139,591,1027,545,22.33,3.0569,7.05,2.7723,6
skills,743,591,734,588,14.57,2.8716,7.05,2.7723,6
supper,988,591,898,555,19.37,2.9952,7.05,2.7723,6
thirty,876,590,410,274,17.18,2.943,7.03,2.7716,6
liquor,882,589,828,564,17.29,2.946,7.02,2.7709,6
agency,991,588,773,482,19.43,2.9965,7.01,2.7701,6
sucker,834,587,757,536,16.35,2.9217,7,2.7694,6
degree,759,585,745,579,14.88,2.8808,6.97,2.7679,6
agents,1074,583,979,547,21.06,3.0314,6.95,2.7664,6
recent,669,583,638,559,13.12,2.8261,6.95,2.7664,6
stress,796,583,755,560,15.61,2.9015,6.95,2.7664,6
tracks,854,583,834,574,16.75,2.932,6.95,2.7664,6
backup,862,577,802,560,16.9,2.936,6.88,2.7619,6
writer,1200,573,1166,560,23.53,3.0795,6.83,2.7589,6
turkey,1153,572,915,471,22.61,3.0622,6.82,2.7582,6
urgent,758,568,697,532,14.86,2.8802,6.77,2.7551,6
german,1624,566,28,13,31.84,3.2109,6.75,2.7536,6
studio,1190,566,1071,517,23.33,3.0759,6.75,2.7536,6
legend,875,565,812,530,17.16,2.9425,6.74,2.7528,6
option,736,565,714,559,14.43,2.8675,6.74,2.7528,6
useful,669,565,650,554,13.12,2.8261,6.74,2.7528,6
avenue,861,564,87,72,16.88,2.9355,6.72,2.752,6
prayer,805,564,752,537,15.78,2.9063,6.72,2.752,6
sticks,694,564,626,527,13.61,2.842,6.72,2.752,6
device,926,563,922,561,18.16,2.9671,6.71,2.7513,6
earned,646,560,642,558,12.67,2.8109,6.68,2.749,6
anyhow,773,558,489,373,15.16,2.8887,6.65,2.7474,6
design,826,558,780,529,16.2,2.9175,6.65,2.7474,6
frozen,782,555,723,525,15.33,2.8938,6.62,2.7451,6
escort,749,554,679,518,14.69,2.8751,6.6,2.7443,6
hooked,669,551,647,539,13.12,2.8261,6.57,2.7419,6
checks,759,550,738,539,14.88,2.8808,6.56,2.7412,6
claims,710,550,673,527,13.92,2.8519,6.56,2.7412,6
virgin,961,546,731,419,18.84,2.9832,6.51,2.738,6
behalf,620,536,619,535,12.16,2.7931,6.39,2.73,6
insult,639,536,624,529,12.53,2.8062,6.39,2.73,6
wheels,678,535,614,494,13.29,2.8319,6.38,2.7292,6
placed,623,534,616,528,12.22,2.7952,6.37,2.7284,6
review,755,531,677,478,14.8,2.8785,6.33,2.7259,6
resist,657,529,625,517,12.88,2.8182,6.31,2.7243,6
unique,696,529,673,520,13.65,2.8432,6.31,2.7243,6
muscle,694,528,657,503,13.61,2.842,6.29,2.7235,6
status,750,525,687,496,14.71,2.8756,6.26,2.721,6
passes,643,522,622,510,12.61,2.8089,6.22,2.7185,6
powder,818,522,725,490,16.04,2.9133,6.22,2.7185,6
priest,1336,522,1194,477,26.2,3.1261,6.22,2.7185,6
landed,653,520,639,512,12.8,2.8156,6.2,2.7168,6
makeup,790,519,756,502,15.49,2.8982,6.19,2.716,6
coward,734,518,665,473,14.39,2.8663,6.18,2.7152,6
robbed,782,515,757,504,15.33,2.8938,6.14,2.7126,6
voices,793,515,730,492,15.55,2.8998,6.14,2.7126,6
inform,644,512,592,481,12.63,2.8096,6.1,2.7101,6
tastes,611,511,494,424,11.98,2.7868,6.09,2.7093,6
tragic,624,509,563,464,12.24,2.7959,6.07,2.7076,6
string,646,505,595,466,12.67,2.8109,6.02,2.7042,6
wounds,717,504,693,493,14.06,2.8561,6.01,2.7033,6
idiots,607,503,557,463,11.9,2.7839,6,2.7024,6
manner,588,501,585,501,11.53,2.7701,5.97,2.7007,6
patrol,792,501,633,418,15.53,2.8993,5.97,2.7007,6
forest,963,500,782,409,18.88,2.9841,5.96,2.6998,6
phones,664,500,647,489,13.02,2.8228,5.96,2.6998,6
remote,713,500,684,485,13.98,2.8537,5.96,2.6998,6
advise,622,499,577,469,12.2,2.7945,5.95,2.699,6
dancer,831,499,769,481,16.29,2.9201,5.95,2.699,6
sacred,715,497,644,465,14.02,2.8549,5.93,2.6972,6
dealer,831,495,745,456,16.29,2.9201,5.9,2.6955,6
beaten,611,492,590,481,11.98,2.7868,5.87,2.6928,6
laying,568,492,541,474,11.14,2.7551,5.87,2.6928,6
locker,815,491,796,481,15.98,2.9117,5.85,2.692,6
stable,673,488,648,472,13.2,2.8287,5.82,2.6893,6
appeal,663,486,650,479,13,2.8222,5.79,2.6875,6
jungle,1151,486,964,439,22.57,3.0615,5.79,2.6875,6
safely,566,485,550,474,11.1,2.7536,5.78,2.6866,6
stinks,627,483,599,461,12.29,2.798,5.76,2.6848,6
affect,568,482,566,481,11.14,2.7551,5.75,2.6839,6
cowboy,968,482,747,436,18.98,2.9863,5.75,2.6839,6
unlike,530,480,350,330,10.39,2.7251,5.72,2.6821,6
sample,744,478,727,465,14.59,2.8722,5.7,2.6803,6
scotch,752,478,301,200,14.75,2.8768,5.7,2.6803,6
deeper,644,477,571,454,12.63,2.8096,5.69,2.6794,6
proved,549,476,540,468,10.76,2.7404,5.67,2.6785,6
nephew,846,475,810,471,16.59,2.9279,5.66,2.6776,6
parent,670,475,648,463,13.14,2.8267,5.66,2.6776,6
inches,660,473,645,472,12.94,2.8202,5.64,2.6758,6
shared,534,473,525,467,10.47,2.7284,5.64,2.6758,6
facing,548,472,524,454,10.75,2.7396,5.63,2.6749,6
exists,575,470,575,470,11.27,2.7604,5.6,2.673,6
eleven,662,469,331,249,12.98,2.8215,5.59,2.6721,6
gloves,828,469,776,456,16.24,2.9186,5.59,2.6721,6
rubber,714,468,648,449,14,2.8543,5.58,2.6712,6
chicks,742,466,612,416,14.55,2.871,5.56,2.6693,6
tables,599,466,591,461,11.75,2.7782,5.56,2.6693,6
active,584,464,554,445,11.45,2.7672,5.53,2.6675,6
stroke,667,463,632,448,13.08,2.8248,5.52,2.6665,6
border,876,462,842,450,17.18,2.943,5.51,2.6656,6
drawer,663,462,654,456,13,2.8222,5.51,2.6656,6
plates,638,460,610,447,12.51,2.8055,5.48,2.6637,6
museum,942,459,705,356,18.47,2.9745,5.47,2.6628,6
angels,744,458,517,347,14.59,2.8722,5.46,2.6618,6
prints,868,458,836,453,17.02,2.939,5.46,2.6618,6
honour,1213,457,747,399,23.78,3.0842,5.45,2.6609,6
bitter,568,456,533,435,11.14,2.7551,5.44,2.6599,6
skinny,713,456,520,404,13.98,2.8537,5.44,2.6599,6
troops,983,456,936,444,19.27,2.993,5.44,2.6599,6
jersey,923,455,106,55,18.1,2.9657,5.42,2.659,6
sheets,636,455,617,451,12.47,2.8041,5.42,2.659,6
slight,519,455,479,420,10.18,2.716,5.42,2.659,6
driven,524,454,502,441,10.27,2.7202,5.41,2.658,6
parked,533,454,517,443,10.45,2.7275,5.41,2.658,6
pillow,581,453,553,443,11.39,2.7649,5.4,2.6571,6
blonde,710,451,620,411,13.92,2.8519,5.38,2.6551,6
circus,870,450,751,413,17.06,2.94,5.36,2.6542,6
marked,547,449,530,438,10.73,2.7388,5.35,2.6532,6
permit,617,449,539,401,12.1,2.791,5.35,2.6532,6
wicked,678,449,544,402,13.29,2.8319,5.35,2.6532,6
cookie,852,448,611,383,16.71,2.9309,5.34,2.6522,6
nicely,510,448,436,390,10,2.7084,5.34,2.6522,6
wisdom,565,448,523,426,11.08,2.7528,5.34,2.6522,6
accent,621,447,595,438,12.18,2.7938,5.33,2.6513,6
rabbit,1068,447,764,402,20.94,3.029,5.33,2.6513,6
creepy,568,445,512,411,11.14,2.7551,5.31,2.6493,6
tunnel,912,445,843,410,17.88,2.9605,5.31,2.6493,6
dining,598,444,578,434,11.73,2.7774,5.29,2.6484,6
nerves,559,444,534,428,10.96,2.7482,5.29,2.6484,6
temper,582,444,546,433,11.41,2.7657,5.29,2.6484,6
dishes,605,443,588,432,11.86,2.7825,5.28,2.6474,6
locate,524,443,489,422,10.27,2.7202,5.28,2.6474,6
beings,599,441,573,437,11.75,2.7782,5.26,2.6454,6
depend,504,441,496,435,9.88,2.7033,5.26,2.6454,6
palace,979,438,648,286,19.2,2.9912,5.22,2.6425,6
fights,614,437,595,429,12.04,2.7889,5.21,2.6415,6
fixing,533,436,502,413,10.45,2.7275,5.2,2.6405,6
unable,523,436,461,397,10.25,2.7193,5.2,2.6405,6
fooled,524,434,500,418,10.27,2.7202,5.17,2.6385,6
kindly,538,434,453,384,10.55,2.7316,5.17,2.6385,6
lovers,572,434,509,400,11.22,2.7582,5.17,2.6385,6
causes,506,433,492,421,9.92,2.705,5.16,2.6375,6
heroes,655,433,563,382,12.84,2.8169,5.16,2.6375,6
waiter,673,433,447,307,13.2,2.8287,5.16,2.6375,6
gotcha,550,432,113,88,10.78,2.7412,5.15,2.6365,6
needle,608,432,552,405,11.92,2.7846,5.15,2.6365,6
denied,584,431,535,406,11.45,2.7672,5.14,2.6355,6
handed,473,430,469,429,9.27,2.6758,5.13,2.6345,6
profit,559,430,530,419,10.96,2.7482,5.13,2.6345,6
basket,672,428,643,421,13.18,2.828,5.1,2.6325,6
booked,531,428,508,414,10.41,2.7259,5.1,2.6325,6
cooked,485,428,466,413,9.51,2.6866,5.1,2.6325,6
psycho,562,428,452,378,11.02,2.7505,5.1,2.6325,6
crimes,590,426,541,402,11.57,2.7716,5.08,2.6304,6
humans,831,426,679,381,16.29,2.9201,5.08,2.6304,6
oldest,478,425,466,413,9.37,2.6803,5.07,2.6294,6
trauma,869,425,658,387,17.04,2.9395,5.07,2.6294,6
fields,609,424,475,364,11.94,2.7853,5.05,2.6284,6
solved,506,424,501,421,9.92,2.705,5.05,2.6284,6
purple,629,422,429,312,12.33,2.7993,5.03,2.6263,6
parade,657,421,565,380,12.88,2.8182,5.02,2.6253,6
sucked,516,420,494,409,10.12,2.7135,5.01,2.6243,6
worker,558,418,536,405,10.94,2.7474,4.98,2.6222,6
rounds,555,416,538,411,10.88,2.7451,4.96,2.6201,6
worthy,527,416,498,399,10.33,2.7226,4.96,2.6201,6
severe,480,413,439,380,9.41,2.6821,4.92,2.617,6
visual,586,412,556,395,11.49,2.7686,4.91,2.616,6
adults,488,411,468,397,9.57,2.6893,4.9,2.6149,6
covers,478,411,468,403,9.37,2.6803,4.9,2.6149,6
unfair,502,411,476,403,9.84,2.7016,4.9,2.6149,6
fairly,468,410,431,379,9.18,2.6712,4.89,2.6138,6
temple,895,409,576,292,17.55,2.9523,4.88,2.6128,6
tested,537,409,523,404,10.53,2.7308,4.88,2.6128,6
colors,528,407,503,391,10.35,2.7235,4.85,2.6107,6
deadly,504,407,461,383,9.88,2.7033,4.85,2.6107,6
salary,548,406,535,400,10.75,2.7396,4.84,2.6096,6
upside,474,405,451,390,9.29,2.6767,4.83,2.6085,6
script,1000,404,916,338,19.61,3.0004,4.82,2.6075,6
sealed,497,404,473,384,9.75,2.6972,4.82,2.6075,6
defeat,580,403,556,395,11.37,2.7642,4.8,2.6064,6
tennis,695,403,645,382,13.63,2.8426,4.8,2.6064,6
punish,493,401,463,385,9.67,2.6937,4.78,2.6042,6
retire,499,401,471,385,9.78,2.699,4.78,2.6042,6
injury,520,399,514,396,10.2,2.7168,4.76,2.6021,6
nurses,672,399,616,374,13.18,2.828,4.76,2.6021,6
oxygen,708,399,643,373,13.88,2.8506,4.76,2.6021,6
waking,447,399,421,376,8.76,2.6513,4.76,2.6021,6
absurd,495,397,467,378,9.71,2.6955,4.73,2.5999,6
combat,706,396,635,375,13.84,2.8494,4.72,2.5988,6
height,476,396,446,377,9.33,2.6785,4.72,2.5988,6
singer,800,396,636,368,15.69,2.9036,4.72,2.5988,6
cruise,626,395,506,323,12.27,2.7973,4.71,2.5977,6
hammer,636,395,485,344,12.47,2.8041,4.71,2.5977,6
launch,1018,395,885,364,19.96,3.0082,4.71,2.5977,6
madame,1591,394,470,153,31.2,3.2019,4.7,2.5966,6
collar,536,392,524,387,10.51,2.73,4.67,2.5944,6
fridge,502,392,499,390,9.84,2.7016,4.67,2.5944,6
bucket,511,391,467,374,10.02,2.7093,4.66,2.5933,6
burden,501,391,462,383,9.82,2.7007,4.66,2.5933,6
pencil,503,391,469,373,9.86,2.7024,4.66,2.5933,6
picnic,596,391,580,380,11.69,2.776,4.66,2.5933,6
levels,527,389,507,383,10.33,2.7226,4.64,2.5911,6
poetry,682,389,616,361,13.37,2.8344,4.64,2.5911,6
motive,675,387,649,377,13.24,2.8299,4.61,2.5888,6
tissue,547,387,522,373,10.73,2.7388,4.61,2.5888,6
copies,494,385,477,372,9.69,2.6946,4.59,2.5866,6
hunter,936,385,430,273,18.35,2.9717,4.59,2.5866,6
potato,576,385,498,347,11.29,2.7612,4.59,2.5866,6
reveal,476,385,457,372,9.33,2.6785,4.59,2.5866,6
carpet,594,384,556,368,11.65,2.7745,4.58,2.5855,6
random,522,384,449,349,10.24,2.7185,4.58,2.5855,6
scares,435,383,419,372,8.53,2.6395,4.57,2.5843,6
castle,1099,382,811,315,21.55,3.0414,4.55,2.5832,6
clouds,511,382,482,361,10.02,2.7093,4.55,2.5832,6
misery,526,381,418,359,10.31,2.7218,4.54,2.5821,6
shrink,577,380,550,368,11.31,2.7619,4.53,2.5809,6
tender,453,380,412,353,8.88,2.6571,4.53,2.5809,6
waters,553,380,428,332,10.84,2.7435,4.53,2.5809,6
chased,431,379,420,369,8.45,2.6355,4.52,2.5798,6
fucker,671,379,551,326,13.16,2.8274,4.52,2.5798,6
cherry,693,377,394,283,13.59,2.8414,4.49,2.5775,6
louder,515,377,361,287,10.1,2.7126,4.49,2.5775,6
rented,466,377,454,368,9.14,2.6693,4.49,2.5775,6
nearby,425,376,409,364,8.33,2.6294,4.48,2.5763,6
corpse,515,375,499,368,10.1,2.7126,4.47,2.5752,6
sunset,526,375,375,283,10.31,2.7218,4.47,2.5752,6
branch,514,374,435,340,10.08,2.7118,4.46,2.574,6
humble,500,374,472,367,9.8,2.6998,4.46,2.574,6
barrel,542,373,519,364,10.63,2.7348,4.45,2.5729,6
deputy,798,373,432,241,15.65,2.9025,4.45,2.5729,6
divine,594,372,438,321,11.65,2.7745,4.43,2.5717,6
empire,646,370,323,208,12.67,2.8109,4.41,2.5694,6
forbid,436,370,430,367,8.55,2.6405,4.41,2.5694,6
stores,485,370,460,363,9.51,2.6866,4.41,2.5694,6
losers,491,368,439,340,9.63,2.692,4.39,2.567,6
rolled,432,366,413,356,8.47,2.6365,4.36,2.5647,6
tellin,530,364,520,360,10.39,2.7251,4.34,2.5623,6
senses,432,363,423,359,8.47,2.6365,4.33,2.5611,6
awhile,483,362,478,357,9.47,2.6848,4.32,2.5599,6
budget,513,362,491,348,10.06,2.711,4.32,2.5599,6
gently,459,362,327,290,9,2.6628,4.32,2.5599,6
peanut,630,362,450,291,12.35,2.8,4.32,2.5599,6
august,520,361,17,16,10.2,2.7168,4.3,2.5587,6
clinic,714,361,630,329,14,2.8543,4.3,2.5587,6
groups,471,361,461,357,9.24,2.6739,4.3,2.5587,6
formal,424,360,406,348,8.31,2.6284,4.29,2.5575,6
phrase,464,360,460,357,9.1,2.6675,4.29,2.5575,6
stones,581,360,495,304,11.39,2.7649,4.29,2.5575,6
chairs,504,359,453,332,9.88,2.7033,4.28,2.5563,6
impact,480,357,462,347,9.41,2.6821,4.26,2.5539,6
shorts,480,356,460,347,9.41,2.6821,4.24,2.5527,6
serial,577,355,520,331,11.31,2.7619,4.23,2.5514,6
wished,420,355,415,352,8.24,2.6243,4.23,2.5514,6
betray,466,354,458,349,9.14,2.6693,4.22,2.5502,6
bureau,568,353,186,152,11.14,2.7551,4.21,2.549,6
rumors,468,353,425,332,9.18,2.6712,4.21,2.549,6
larger,418,352,405,343,8.2,2.6222,4.2,2.5478,6
popped,404,352,394,342,7.92,2.6075,4.2,2.5478,6
maniac,479,351,434,339,9.39,2.6812,4.18,2.5465,6
rising,429,351,383,320,8.41,2.6335,4.18,2.5465,6
sleepy,437,351,368,306,8.57,2.6415,4.18,2.5465,6
thrill,429,351,400,336,8.41,2.6335,4.18,2.5465,6
jewish,702,350,18,12,13.76,2.847,4.17,2.5453,6
planes,894,350,837,336,17.53,2.9518,4.17,2.5453,6
repair,450,350,417,329,8.82,2.6542,4.17,2.5453,6
cities,448,348,416,328,8.78,2.6522,4.15,2.5428,6
theirs,395,347,373,333,7.75,2.5977,4.14,2.5416,6
cotton,723,345,515,304,14.18,2.8597,4.11,2.5391,6
assist,400,344,378,327,7.84,2.6031,4.1,2.5378,6
proves,404,344,393,337,7.92,2.6075,4.1,2.5378,6
sleeps,413,344,400,336,8.1,2.617,4.1,2.5378,6
bounce,502,343,442,321,9.84,2.7016,4.09,2.5366,6
seated,436,343,428,339,8.55,2.6405,4.09,2.5366,6
knight,1365,342,426,189,26.76,3.1355,4.08,2.5353,6
writes,421,342,412,333,8.25,2.6253,4.08,2.5353,6
guitar,795,341,759,327,15.59,2.9009,4.07,2.534,6
offers,383,341,380,338,7.51,2.5843,4.07,2.534,6
values,432,339,418,333,8.47,2.6365,4.04,2.5315,6
danced,477,338,468,335,9.35,2.6794,4.03,2.5302,6
nickel,431,338,422,331,8.45,2.6355,4.03,2.5302,6
subway,546,338,510,322,10.71,2.738,4.03,2.5302,6
tattoo,610,336,559,317,11.96,2.786,4.01,2.5276,6
horror,468,335,416,312,9.18,2.6712,3.99,2.5263,6
symbol,438,335,432,329,8.59,2.6425,3.99,2.5263,6
towels,484,334,460,321,9.49,2.6857,3.98,2.525,6
rhythm,556,333,523,324,10.9,2.7459,3.97,2.5237,6
shirts,444,333,415,317,8.71,2.6484,3.97,2.5237,6
duties,402,332,397,329,7.88,2.6053,3.96,2.5224,6
mature,419,331,397,321,8.22,2.6232,3.95,2.5211,6
backed,382,330,374,325,7.49,2.5832,3.93,2.5198,6
editor,633,330,592,311,12.41,2.8021,3.93,2.5198,6
favors,380,329,374,326,7.45,2.5809,3.92,2.5185,6
throws,384,329,371,320,7.53,2.5855,3.92,2.5185,6
triple,479,328,364,267,9.39,2.6812,3.91,2.5172,6
actors,644,327,566,303,12.63,2.8096,3.9,2.5159,6
hooker,598,327,499,306,11.73,2.7774,3.9,2.5159,6
posted,367,327,363,325,7.2,2.5658,3.9,2.5159,6
begged,371,326,365,323,7.27,2.5705,3.89,2.5145,6
banana,547,325,445,272,10.73,2.7388,3.87,2.5132,6
casino,1039,325,889,281,20.37,3.017,3.87,2.5132,6
nailed,367,325,351,317,7.2,2.5658,3.87,2.5132,6
polish,493,325,275,216,9.67,2.6937,3.87,2.5132,6
versus,411,325,393,314,8.06,2.6149,3.87,2.5132,6
breeze,410,324,374,304,8.04,2.6138,3.86,2.5119,6
pistol,513,324,481,316,10.06,2.711,3.86,2.5119,6
comedy,602,322,541,303,11.8,2.7803,3.84,2.5092,6
harbor,562,322,205,150,11.02,2.7505,3.84,2.5092,6
caring,359,321,339,305,7.04,2.5563,3.83,2.5079,6
trucks,503,321,481,308,9.86,2.7024,3.83,2.5079,6
mutual,368,320,323,291,7.22,2.567,3.81,2.5065,6
plants,488,320,469,312,9.57,2.6893,3.81,2.5065,6
tossed,421,320,342,294,8.25,2.6253,3.81,2.5065,6
farmer,604,319,389,262,11.84,2.7818,3.8,2.5051,6
terror,459,319,371,293,9,2.6628,3.8,2.5051,6
strict,358,318,348,312,7.02,2.5551,3.79,2.5038,6
freaks,422,317,374,296,8.27,2.6263,3.78,2.5024,6
statue,540,317,434,251,10.59,2.7332,3.78,2.5024,6
breast,457,316,424,299,8.96,2.6609,3.77,2.5011,6
regard,375,316,371,314,7.35,2.5752,3.77,2.5011,6
tricky,406,316,360,288,7.96,2.6096,3.77,2.5011,6
doomed,415,315,381,305,8.14,2.6191,3.76,2.4997,6
limits,367,315,363,311,7.2,2.5658,3.76,2.4997,6
rarely,342,315,314,292,6.71,2.5353,3.76,2.4997,6
annual,367,314,314,271,7.2,2.5658,3.74,2.4983,6
ladder,472,313,430,304,9.25,2.6749,3.73,2.4969,6
brutal,375,312,318,278,7.35,2.5752,3.72,2.4955,6
centre,505,312,373,263,9.9,2.7042,3.72,2.4955,6
belief,388,311,375,303,7.61,2.5899,3.71,2.4942,6
deaths,392,311,384,305,7.69,2.5944,3.71,2.4942,6
misses,373,310,364,303,7.31,2.5729,3.7,2.4928,6
proven,339,310,336,307,6.65,2.5315,3.7,2.4928,6
narrow,358,309,334,291,7.02,2.5551,3.68,2.4914,6
jammed,371,308,361,303,7.27,2.5705,3.67,2.49,6
kisses,398,308,351,280,7.8,2.601,3.67,2.49,6
notify,367,308,272,237,7.2,2.5658,3.67,2.49,6
demons,683,307,612,293,13.39,2.8351,3.66,2.4886,6
expose,360,306,341,294,7.06,2.5575,3.65,2.4871,6
grades,451,306,439,300,8.84,2.6551,3.65,2.4871,6
native,421,306,323,235,8.25,2.6253,3.65,2.4871,6
burger,522,305,339,227,10.24,2.7185,3.64,2.4857,6
prices,376,305,349,290,7.37,2.5763,3.64,2.4857,6
helmet,483,303,447,296,9.47,2.6848,3.61,2.4829,6
colour,444,302,430,294,8.71,2.6484,3.6,2.4814,6
ghosts,718,302,611,287,14.08,2.8567,3.6,2.4814,6
subtle,354,302,327,282,6.94,2.5502,3.6,2.4814,6
lifted,360,301,353,297,7.06,2.5575,3.59,2.48,6
floors,407,300,398,295,7.98,2.6107,3.58,2.4786,6
method,402,300,367,285,7.88,2.6053,3.58,2.4786,6
mortal,488,300,441,288,9.57,2.6893,3.58,2.4786,6
racket,379,300,379,300,7.43,2.5798,3.58,2.4786,6
column,559,299,528,283,10.96,2.7482,3.56,2.4771,6
extend,327,299,287,271,6.41,2.5159,3.56,2.4771,6
gamble,456,299,420,291,8.94,2.6599,3.56,2.4771,6
manual,408,299,366,274,8,2.6117,3.56,2.4771,6
pierce,1313,299,76,59,25.75,3.1186,3.56,2.4771,6
hollow,621,298,200,166,12.18,2.7938,3.55,2.4757,6
worlds,453,298,419,286,8.88,2.6571,3.55,2.4757,6
serves,319,297,244,233,6.25,2.5051,3.54,2.4742,6
liable,369,296,363,293,7.24,2.5682,3.53,2.4728,6
scheme,370,296,365,294,7.25,2.5694,3.53,2.4728,6
lasted,315,294,309,289,6.18,2.4997,3.51,2.4698,6
reckon,596,294,537,273,11.69,2.776,3.51,2.4698,6
stream,410,294,357,270,8.04,2.6138,3.51,2.4698,6
racing,606,293,551,273,11.88,2.7832,3.49,2.4683,6
volume,354,293,313,267,6.94,2.5502,3.49,2.4683,6
bubble,408,292,371,269,8,2.6117,3.48,2.4669,6
flames,382,292,367,282,7.49,2.5832,3.48,2.4669,6
notion,336,292,336,292,6.59,2.5276,3.48,2.4669,6
pickup,389,292,371,283,7.63,2.5911,3.48,2.4669,6
scores,422,292,401,277,8.27,2.6263,3.48,2.4669,6
shoots,356,292,336,278,6.98,2.5527,3.48,2.4669,6
candle,409,291,393,279,8.02,2.6128,3.47,2.4654,6
closes,357,291,310,264,7,2.5539,3.47,2.4654,6
strain,361,291,354,287,7.08,2.5587,3.47,2.4654,6
habits,312,290,309,287,6.12,2.4955,3.46,2.4639,6
liking,320,290,310,283,6.27,2.5065,3.46,2.4639,6
mickey,956,290,22,21,18.75,2.9809,3.46,2.4639,6
parole,533,290,503,282,10.45,2.7275,3.46,2.4639,6
rocket,604,288,470,245,11.84,2.7818,3.43,2.4609,6
brandy,567,287,383,237,11.12,2.7543,3.42,2.4594,6
campus,546,287,520,281,10.71,2.738,3.42,2.4594,6
noises,365,287,348,276,7.16,2.5635,3.42,2.4594,6
pursue,327,287,322,283,6.41,2.5159,3.42,2.4594,6
factor,370,286,336,264,7.25,2.5694,3.41,2.4579,6
ritual,456,286,437,275,8.94,2.6599,3.41,2.4579,6
smoked,357,285,335,273,7,2.5539,3.4,2.4564,6
marine,718,284,240,145,14.08,2.8567,3.39,2.4548,6
praise,482,284,211,165,9.45,2.6839,3.39,2.4548,6
creeps,327,283,317,277,6.41,2.5159,3.37,2.4533,6
models,451,283,426,274,8.84,2.6551,3.37,2.4533,6
sailor,632,283,473,261,12.39,2.8014,3.37,2.4533,6
shitty,371,283,346,270,7.27,2.5705,3.37,2.4533,6
gossip,397,282,369,271,7.78,2.5999,3.36,2.4518,6
liquid,395,282,342,254,7.75,2.5977,3.36,2.4518,6
greedy,338,281,309,267,6.63,2.5302,3.35,2.4502,6
images,401,281,381,270,7.86,2.6042,3.35,2.4502,6
medium,362,280,294,235,7.1,2.5599,3.34,2.4487,6
scenes,428,280,417,271,8.39,2.6325,3.34,2.4487,6
casual,373,279,340,264,7.31,2.5729,3.33,2.4472,6
cooler,360,279,346,272,7.06,2.5575,3.33,2.4472,6
doubts,332,279,322,275,6.51,2.5224,3.33,2.4472,6
intact,324,279,320,277,6.35,2.5119,3.33,2.4472,6
debate,474,278,467,275,9.29,2.6767,3.31,2.4456,6
income,378,278,368,274,7.41,2.5786,3.31,2.4456,6
yelled,313,278,309,277,6.14,2.4969,3.31,2.4456,6
dragon,984,277,445,172,19.29,2.9934,3.3,2.444,6
treats,317,276,302,264,6.22,2.5024,3.29,2.4425,6
wooden,367,276,354,267,7.2,2.5658,3.29,2.4425,6
judges,426,275,368,255,8.35,2.6304,3.28,2.4409,6
chains,387,274,358,262,7.59,2.5888,3.27,2.4393,6
recipe,388,274,379,270,7.61,2.5899,3.27,2.4393,6
clears,372,273,283,215,7.29,2.5717,3.25,2.4378,6
lounge,401,273,327,232,7.86,2.6042,3.25,2.4378,6
queens,496,273,177,123,9.73,2.6964,3.25,2.4378,6
agenda,373,272,360,267,7.31,2.5729,3.24,2.4362,6
bumped,310,272,306,270,6.08,2.4928,3.24,2.4362,6
cursed,377,272,337,260,7.39,2.5775,3.24,2.4362,6
luxury,307,272,298,267,6.02,2.4886,3.24,2.4362,6
modest,300,272,286,260,5.88,2.4786,3.24,2.4362,6
grease,354,271,296,242,6.94,2.5502,3.23,2.4346,6
hereby,325,271,325,271,6.37,2.5132,3.23,2.4346,6
mobile,381,271,262,212,7.47,2.5821,3.23,2.4346,6
length,358,270,349,263,7.02,2.5551,3.22,2.433,6
knives,353,269,335,255,6.92,2.549,3.21,2.4314,6
morgue,440,269,420,258,8.63,2.6444,3.21,2.4314,6
ironic,312,268,251,222,6.12,2.4955,3.2,2.4298,6
pepper,449,267,275,199,8.8,2.6532,3.18,2.4281,6
spends,298,267,284,255,5.84,2.4757,3.18,2.4281,6
buster,823,266,184,150,16.14,2.9159,3.17,2.4265,6
hustle,402,266,282,213,7.88,2.6053,3.17,2.4265,6
saddle,399,265,337,227,7.82,2.6021,3.16,2.4249,6
cattle,674,264,624,252,13.22,2.8293,3.15,2.4232,6
resort,352,264,324,249,6.9,2.5478,3.15,2.4232,6
