"","cue","n_resp","resp","count"
"2268","court",26,"royal",2
"2353","court",26,"spark",2
"1507","court",26,"allow",1
"2269","court",26,"civil",1
"3121","court",26,"crime",1
"4119","court",26,"curls",1
"5120","court",26,"fancy",1
"6120","court",26,"field",1
"7121","court",26,"fines",1
"8120","court",26,"force",1
"9118","court",26,"games",1
"11157","court",26,"grass",1
"16101","court",26,"night",1
"1796","court",26,"order",1
"1885","court",26,"panel",1
"1978","court",26,"place",1
"2071","court",26,"plaza",1
"21108","court",26,"queen",1
"2446","court",26,"sport",1
"2539","court",26,"tanks",1
"7125","floor",27,"clean",6
"2447","floor",27,"sweep",6
"14110","floor",27,"level",4
"1888","floor",27,"shiny",4
"1601","floor",27,"amaze",3
"5124","floor",27,"board",3
"12135","floor",27,"house",3
"2274","floor",27,"stand",3
"4123","floor",27,"below",2
"8124","floor",27,"dance",2
"11161","floor",27,"first",2
"2073","floor",27,"solid",2
"2354","floor",27,"story",2
"2540","floor",27,"tiles",2
"2275","floor",27,"basic",1
"3125","floor",27,"basis",1
"6124","floor",27,"broom",1
"9122","floor",27,"dirty",1
"10121","floor",27,"dusty",1
"13120","floor",27,"joist",1
"15107","floor",27,"plank",1
"16105","floor",27,"score",1
"1799","floor",27,"scrub",1
"1981","floor",27,"shock",1
"21110","floor",27,"space",1
"2635","floor",27,"under",1
"2728","floor",27,"white",1
"1891","raise",27,"money",19
"17104","raise",27,"lower",8
"3135","raise",27,"bread",3
"14118","raise",27,"house",3
"4133","raise",27,"child",2
"7135","raise",27,"dough",2
"16111","raise",27,"issue",2
"2541","raise",27,"voice",2
"1701","raise",27,"above",1
"2284","raise",27,"award",1
"5134","raise",27,"coach",1
"6134","raise",27,"costs",1
"8134","raise",27,"drama",1
"9132","raise",27,"flags",1
"10131","raise",27,"float",1
"11170","raise",27,"funds",1
"12143","raise",27,"hands",1
"13128","raise",27,"hopes",1
"15114","raise",27,"hover",1
"1984","raise",27,"noise",1
"2075","raise",27,"peace",1
"21112","raise",27,"poker",1
"2285","raise",27,"right",1
"2355","raise",27,"shout",1
"2448","raise",27,"stake",1
"2636","raise",27,"wages",1
"2729","raise",27,"water",1
"2357","round",27,"table",14
"1703","round",27,"about",12
"8136","round",27,"earth",8
"2730","round",27,"world",5
"9134","round",27,"globe",4
"2542","round",27,"wheel",4
"1986","round",27,"robin",3
"10133","round",27,"jolly",2
"12145","round",27,"merry",2
"14120","round",27,"obese",2
"2077","round",27,"Santa",2
"21114","round",27,"shape",2
"2288","round",27,"apple",1
"3137","round",27,"belly",1
"4135","round",27,"canon",1
"5136","round",27,"clock",1
"6136","round",27,"dance",1
"7137","round",27,"drink",1
"11172","round",27,"large",1
"13130","round",27,"music",1
"15116","round",27,"ovoid",1
"16113","round",27,"pizza",1
"17106","round",27,"plump",1
"1893","round",27,"roast",1
"2289","round",27,"sport",1
"2449","round",27,"tummy",1
"2637","round",27,"whole",1
"8140","power",34,"force",8
"1896","power",34,"might",6
"1988","power",34,"money",4
"10137","power",34,"glory",3
"12149","power",34,"greed",3
"1707","power",34,"abuse",2
"14123","power",34,"house",2
"15119","power",34,"hydro",2
"16116","power",34,"light",2
"2079","power",34,"plant",2
"2731","power",34,"tower",2
"2822","power",34,"train",2
"3141","power",34,"Watts",2
"2294","power",34,"bower",1
"3142","power",34,"comic",1
"4139","power",34,"court",1
"5140","power",34,"crazy",1
"6140","power",34,"drink",1
"7141","power",34,"drive",1
"9138","power",34,"games",1
"11176","power",34,"grace",1
"13133","power",34,"horse",1
"17109","power",34,"lower",1
"21116","power",34,"pride",1
"2295","power",34,"ruler",1
"2359","power",34,"slide",1
"2451","power",34,"solar",1
"2543","power",34,"super",1
"2638","power",34,"third",1
"2918","power",34,"vigor",1
"307","power",34,"water",1
"3211","power",34,"wheel",1
"3310","power",34,"yield",1
"3410","power",34,"youth",1
"5141","level",26,"floor",10
"13134","level",26,"plumb",6
"1989","level",26,"stage",5
"12150","level",26,"plane",4
"3143","level",26,"field",3
"2296","level",26,"equal",2
"6141","level",26,"grade",2
"21117","level",26,"three",2
"2452","level",26,"upper",2
"2544","level",26,"water",2
"1708","level",26,"class",1
"4140","level",26,"first",1
"7142","level",26,"hight",1
"8141","level",26,"layer",1
"9139","level",26,"lower",1
"10138","level",26,"never",1
"11177","level",26,"plain",1
"14124","level",26,"power",1
"15120","level",26,"ruler",1
"16117","level",26,"scale",1
"17110","level",26,"score",1
"1897","level",26,"skill",1
"2080","level",26,"steps",1
"2297","level",26,"train",1
"2360","level",26,"truth",1
"2639","level",26,"worst",1
"2732","black",28,"white",58
"16118","black",28,"night",24
"6142","black",28,"color",12
"9140","black",28,"ebony",4
"15121","black",28,"Negro",4
"2298","black",28,"berry",3
"3144","black",28,"board",3
"4141","black",28,"brown",2
"7143","black",28,"dress",2
"13135","black",28,"horse",2
"1709","black",28,"adder",1
"5142","black",28,"burnt",1
"8142","black",28,"early",1
"10139","black",28,"fence",1
"11178","black",28,"gloom",1
"12151","black",28,"green",1
"14125","black",28,"Maria",1
"17111","black",28,"pants",1
"1898","black",28,"pearl",1
"1990","black",28,"pitch",1
"2081","black",28,"power",1
"21118","black",28,"sable",1
"2299","black",28,"sheep",1
"2361","black",28,"smack",1
"2453","black",28,"snack",1
"2545","black",28,"stone",1
"2640","black",28,"thick",1
"2823","black",28,"world",1
"6145","seven",25,"eight",28
"13138","seven",25,"lucky",24
"15124","seven",25,"movie",3
"17114","seven",25,"prime",3
"4144","seven",25,"count",2
"10142","seven",25,"hills",2
"22102","seven",25,"swans",2
"1802","seven",25,"bells",1
"2302","seven",25,"cards",1
"3147","seven",25,"child",1
"5145","seven",25,"drink",1
"7146","seven",25,"equal",1
"8145","seven",25,"event",1
"9143","seven",25,"hands",1
"11181","seven",25,"jeans",1
"12154","seven",25,"Lucas",1
"14128","seven",25,"magic",1
"16121","seven",25,"ocean",1
"18101","seven",25,"river",1
"1993","seven",25,"slice",1
"2084","seven",25,"stars",1
"21121","seven",25,"store",1
"2363","seven",25,"times",1
"2455","seven",25,"veils",1
"2546","seven",25,"whole",1
"21122","stick",25,"stone",8
"6147","stick",25,"brown",7
"8147","stick",25,"fetch",4
"3149","stick",25,"bones",3
"22103","stick",25,"stuck",3
"1804","stick",25,"baton",2
"12156","stick",25,"match",2
"2456","stick",25,"throw",2
"2304","stick",25,"board",1
"4146","stick",25,"break",1
"5147","stick",25,"broom",1
"7148","stick",25,"cling",1
"9145","stick",25,"glued",1
"10144","stick",25,"gooey",1
"11183","stick",25,"hurts",1
"13140","stick",25,"paste",1
"14130","stick",25,"pokey",1
"15126","stick",25,"ruler",1
"16123","stick",25,"scale",1
"17116","stick",25,"sharp",1
"18103","stick",25,"shift",1
"1994","stick",25,"snake",1
"2085","stick",25,"stamp",1
"2364","stick",25,"tacky",1
"2547","stick",25,"tress",1
"21123","point",31,"sharp",22
"2305","point",31,"arrow",6
"4147","point",31,"blank",6
"22104","point",31,"shoot",5
"5148","point",31,"click",3
"10145","point",31,"guard",3
"14131","point",31,"logic",3
"17117","point",31,"place",2
"1805","point",31,"argue",1
"3150","point",31,"atlas",1
"6148","point",31,"close",1
"7149","point",31,"empty",1
"8148","point",31,"focus",1
"9146","point",31,"graph",1
"11184","point",31,"heart",1
"12157","point",31,"laser",1
"13141","point",31,"lines",1
"15127","point",31,"mouse",1
"16124","point",31,"pixel",1
"18104","point",31,"power",1
"1995","point",31,"prove",1
"2086","point",31,"sense",1
"2365","point",31,"small",1
"2457","point",31,"space",1
"2548","point",31,"spear",1
"2641","point",31,"stick",1
"2733","point",31,"taken",1
"2824","point",31,"topic",1
"2919","point",31,"touch",1
"308","point",31,"trash",1
"3151","point",31,"valid",1
"2549","break",34,"smash",7
"17123","break",34,"glass",6
"12165","break",34,"crack",5
"15134","break",34,"dance",5
"21125","break",34,"lunch",4
"2734","break",34,"split",4
"22105","break",34,"pause",3
"2370","break",34,"relax",3
"1904","break",34,"a leg",2
"5157","break",34,"bones",2
"8157","break",34,"broke",2
"13149","break",34,"crash",2
"2371","break",34,"apart",1
"3160","break",34,"apron",1
"4156","break",34,"Benny",1
"6157","break",34,"brick",1
"7158","break",34,"bring",1
"9155","break",34,"China",1
"10154","break",34,"clean",1
"11192","break",34,"clock",1
"14138","break",34,"crime",1
"16131","break",34,"enter",1
"18109","break",34,"happy",1
"1998","break",34,"heart",1
"2089","break",34,"lucky",1
"2458","break",34,"rules",1
"2642","break",34,"smoke",1
"2825","break",34,"stick",1
"2920","break",34,"study",1
"309","break",34,"there",1
"3161","break",34,"thing",1
"3212","break",34,"whole",1
"3311","break",34,"wreck",1
"3411","break",34,"wrong",1
"8158","clean",29,"dirty",25
"14139","clean",29,"house",13
"10155","clean",29,"fresh",8
"3010","clean",29,"white",8
"22106","clean",29,"scrub",4
"2735","clean",29,"sweep",3
"5158","clean",29,"clear",2
"12166","clean",29,"green",2
"17124","clean",29,"messy",2
"2372","clean",29,"shiny",2
"2550","clean",29,"smell",2
"2643","clean",29,"sober",2
"1905","clean",29,"broom",1
"2373","clean",29,"brush",1
"3162","clean",29,"chore",1
"6158","clean",29,"cloth",1
"7159","clean",29,"cover",1
"9156","clean",29,"empty",1
"11193","clean",29,"germs",1
"13150","clean",29,"hands",1
"15135","clean",29,"it up",1
"16132","clean",29,"linen",1
"18110","clean",29,"order",1
"1999","clean",29,"relax",1
"2090","clean",29,"rinse",1
"21126","clean",29,"scour",1
"2459","clean",29,"slate",1
"2826","clean",29,"teeth",1
"2921","clean",29,"water",1
"2460","share",25,"stock",13
"17127","share",25,"piece",4
"4159","share",25,"candy",3
"6161","share",25,"equal",3
"1908","share",25,"alike",2
"22109","share",25,"smile",2
"2377","share",25,"bless",1
"3165","share",25,"bring",1
"5161","share",25,"enjoy",1
"7162","share",25,"germs",1
"8161","share",25,"hands",1
"9159","share",25,"happy",1
"10158","share",25,"heart",1
"11196","share",25,"house",1
"12169","share",25,"Maiga",1
"13153","share",25,"money",1
"14142","share",25,"other",1
"15138","share",25,"party",1
"16135","share",25,"peace",1
"18113","share",25,"pizza",1
"19102","share",25,"ratio",1
"2093","share",25,"shear",1
"21129","share",25,"shelf",1
"2378","share",25,"split",1
"2551","share",25,"trade",1
"12171","green",27,"grass",40
"6163","green",27,"color",22
"16137","green",27,"money",13
"9161","green",27,"field",7
"2552","green",27,"trees",6
"15140","green",27,"light",4
"2381","green",27,"algae",2
"3167","green",27,"apple",2
"5163","green",27,"clean",2
"10160","green",27,"fresh",2
"17129","green",27,"olive",2
"2382","green",27,"teeth",2
"2644","green",27,"Verde",2
"11000","green",27,"acres",1
"4161","green",27,"black",1
"7164","green",27,"earth",1
"8163","green",27,"ferns",1
"11198","green",27,"globe",1
"13155","green",27,"gully",1
"14144","green",27,"hills",1
"18115","green",27,"peace",1
"19104","green",27,"plant",1
"2095","green",27,"shade",1
"21131","green",27,"space",1
"22111","green",27,"stalk",1
"2461","green",27,"thumb",1
"2736","green",27,"Verdi",1
"2383","white",42,"black",45
"8164","white",42,"clean",10
"4162","white",42,"blank",9
"12172","white",42,"color",9
"3312","white",42,"sheet",7
"22112","white",42,"light",5
"2922","white",42,"paper",5
"2096","white",42,"house",4
"3168","white",42,"Blanc",3
"9162","white",42,"clear",3
"14145","white",42,"dress",3
"3610","white",42,"space",3
"5164","white",42,"board",2
"11199","white",42,"cloud",2
"16138","white",42,"fence",2
"2645","white",42,"noise",2
"3169","white",42,"plain",2
"11001","white",42,"angel",1
"6164","white",42,"bread",1
"7165","white",42,"brown",1
"10161","white",42,"cloth",1
"13156","white",42,"daisy",1
"15141","white",42,"erase",1
"17130","white",42,"ghost",1
"18116","white",42,"gloss",1
"19105","white",42,"horse",1
"21132","white",42,"ivory",1
"2384","white",42,"linen",1
"2462","white",42,"lines",1
"2553","white",42,"milky",1
"2737","white",42,"nurse",1
"2827","white",42,"paint",1
"3011","white",42,"place",1
"3213","white",42,"satin",1
"3412","white",42,"shirt",1
"3510","white",42,"snowy",1
"3710","white",42,"swell",1
"3810","white",42,"teeth",1
"3910","white",42,"trash",1
"40","white",42,"truth",1
"4163","white",42,"walls",1
"4210","white",42,"whale",1
"2385","piece",27,"slice",14
"17131","piece",27,"peace",12
"6165","piece",27,"chunk",3
"14146","piece",27,"music",3
"16139","piece",27,"paper",3
"19106","piece",27,"quilt",3
"7166","piece",27,"cloth",2
"11200","piece",27,"glass",2
"2463","piece",27,"small",2
"2554","piece",27,"thing",2
"2738","piece",27,"whole",2
"11002","piece",27,"alone",1
"2386","piece",27,"apart",1
"3170","piece",27,"bread",1
"4164","piece",27,"candy",1
"5165","piece",27,"chess",1
"8165","piece",27,"cream",1
"9163","piece",27,"crumb",1
"10162","piece",27,"essay",1
"12173","piece",27,"heart",1
"13157","piece",27,"knife",1
"15142","piece",27,"of me",1
"18117","piece",27,"pizza",1
"2097","piece",27,"quota",1
"21133","piece",27,"scrap",1
"22113","piece",27,"shard",1
"2646","piece",27,"wedge",1
"17133","class",30,"group",9
"2739","class",30,"style",7
"11202","class",30,"first",5
"15144","class",30,"grade",5
"2647","class",30,"study",5
"3012","class",30,"upper",5
"5167","class",30,"clown",4
"3172","class",30,"caste",3
"6167","class",30,"desks",2
"14148","class",30,"grace",2
"19108","class",30,"level",2
"2099","class",30,"lower",2
"11004","class",30,"apart",1
"2388","class",30,"books",1
"4166","class",30,"clock",1
"7168","class",30,"Dubai",1
"8167","class",30,"enemy",1
"9165","class",30,"every",1
"10164","class",30,"fancy",1
"12175","class",30,"genre",1
"13159","class",30,"glass",1
"16141","class",30,"gravy",1
"18119","class",30,"learn",1
"21135","class",30,"metal",1
"22114","class",30,"norms",1
"2389","class",30,"notes",1
"2464","class",30,"smart",1
"2555","class",30,"start",1
"2828","class",30,"suave",1
"2923","class",30,"teach",1
"4171","group",29,"bunch",9
"2556","group",29,"study",6
"7173","group",29,"class",5
"10169","group",29,"crowd",5
"2648","group",29,"think",5
"2395","group",29,"alone",2
"6172","group",29,"cadre",2
"13164","group",29,"field",2
"19110","group",29,"party",2
"11009","group",29,"alike",1
"3177","group",29,"Bahia",1
"5172","group",29,"cache",1
"8172","group",29,"click",1
"9170","group",29,"clump",1
"11207","group",29,"dance",1
"12180","group",29,"event",1
"14153","group",29,"focus",1
"15149","group",29,"games",1
"16146","group",29,"grope",1
"17137","group",29,"music",1
"18122","group",29,"order",1
"20101","group",29,"peers",1
"21137","group",29,"plain",1
"22116","group",29,"posse",1
"2396","group",29,"rates",1
"2465","group",29,"sport",1
"2740","group",29,"tribe",1
"2829","group",29,"usual",1
"2924","group",29,"women",1
"17141","still",25,"quiet",40
"2649","still",25,"water",14
"14158","still",25,"night",4
"6177","still",25,"booze",3
"22120","still",25,"stand",3
"7178","still",25,"chill",2
"10174","still",25,"drink",2
"15154","still",25,"peace",2
"16151","still",25,"photo",2
"11014","still",25,"-ness",1
"2401","still",25,"again",1
"3182","still",25,"alive",1
"4176","still",25,"at it",1
"5177","still",25,"birth",1
"8176","still",25,"crazy",1
"9175","still",25,"delay",1
"11212","still",25,"frame",1
"12185","still",25,"heard",1
"13169","still",25,"lying",1
"18126","still",25,"relax",1
"19114","still",25,"rigid",1
"20105","still",25,"sleep",1
"21141","still",25,"staid",1
"23101","still",25,"stiff",1
"2557","still",25,"stone",1
"11015","score",27,"board",11
"15155","score",27,"music",9
"23102","score",27,"tally",7
"11213","score",27,"grade",5
"16152","score",27,"point",3
"2402","score",27,"brand",1
"3183","score",27,"cards",1
"4177","score",27,"count",1
"5178","score",27,"dance",1
"6178","score",27,"darts",1
"7179","score",27,"drugs",1
"8177","score",27,"final",1
"9176","score",27,"floor",1
"10175","score",27,"gouge",1
"12186","score",27,"knife",1
"13170","score",27,"marks",1
"14159","score",27,"match",1
"17142","score",27,"prize",1
"18127","score",27,"shame",1
"19115","score",27,"Shane",1
"20106","score",27,"sheet",1
"21142","score",27,"shoot",1
"22121","score",27,"sport",1
"2466","score",27,"tests",1
"2558","score",27,"total",1
"2650","score",27,"value",1
"2741","score",27,"women",1
"7180","judge",29,"court",30
"12187","judge",29,"gavel",7
"3184","judge",29,"black",4
"2742","judge",29,"stern",4
"8178","judge",29,"don't",3
"23103","judge",29,"robes",3
"2830","judge",29,"trial",3
"17143","judge",29,"legal",2
"21143","judge",29,"order",2
"2559","judge",29,"score",2
"2925","judge",29,"wrong",2
"11016","judge",29,"above",1
"2403","judge",29,"bench",1
"4178","judge",29,"blame",1
"5179","judge",29,"budge",1
"6179","judge",29,"child",1
"9177","judge",29,"dread",1
"10176","judge",29,"frown",1
"11214","judge",29,"fudge",1
"13171","judge",29,"grade",1
"14160","judge",29,"hardy",1
"15156","judge",29,"holds",1
"16153","judge",29,"honor",1
"18128","judge",29,"metal",1
"19116","judge",29,"moral",1
"20107","judge",29,"nudge",1
"22122","judge",29,"peers",1
"2467","judge",29,"rural",1
"2651","judge",29,"stand",1
"14168","sound",31,"noise",43
"12195","sound",31,"music",39
"18135","sound",31,"quiet",3
"2471","sound",31,"solid",3
"2472","sound",31,"audio",2
"17150","sound",31,"Puget",2
"11026","sound",31,"about",1
"3194","sound",31,"aural",1
"4188","sound",31,"birds",1
"5188","sound",31,"break",1
"6188","sound",31,"check",1
"7189","sound",31,"choir",1
"8187","sound",31,"clash",1
"9186","sound",31,"clear",1
"10184","sound",31,"harsh",1
"11222","sound",31,"heard",1
"13179","sound",31,"night",1
"15164","sound",31,"pitch",1
"16160","sound",31,"proof",1
"19122","sound",31,"quite",1
"20112","sound",31,"radio",1
"21145","sound",31,"score",1
"22124","sound",31,"sight",1
"23104","sound",31,"snore",1
"2560","sound",31,"sooth",1
"2652","sound",31,"space",1
"2743","sound",31,"speak",1
"2831","sound",31,"train",1
"2926","sound",31,"voice",1
"3013","sound",31,"water",1
"3195","sound",31,"works",1
"7195","union",26,"labor",11
"11032","union",26,"civil",6
"4194","union",26,"group",5
"21148","union",26,"trade",5
"18139","union",26,"state",4
"2478","union",26,"unite",3
"3201","union",26,"fight",2
"14173","union",26,"party",2
"2479","union",26,"equal",1
"5194","union",26,"hoffa",1
"6194","union",26,"joint",1
