"","cue","n_resp","resp","count"
"2429","stand",32,"pride",1
"2622","stand",32,"right",1
"2717","stand",32,"spine",1
"2912","stand",32,"study",1
"3110","stand",32,"there",1
"1945","begin",21,"start",86
"1202","begin",21,"again",7
"964","begin",21,"early",4
"1457","begin",21,"onset",4
"364","begin",21,"alpha",2
"2107","begin",21,"ahead",1
"564","begin",21,"begun",1
"664","begin",21,"birth",1
"765","begin",21,"cause",1
"864","begin",21,"dance",1
"1065","begin",21,"enter",1
"11103","begin",21,"first",1
"1263","begin",21,"fresh",1
"1361","begin",21,"intro",1
"1557","begin",21,"overt",1
"1656","begin",21,"ready",1
"1753","begin",21,"small",1
"1847","begin",21,"sound",1
"2040","begin",21,"story",1
"2144","begin",21,"today",1
"2239","begin",21,"world",1
"767","field",20,"grass",31
"1848","field",20,"study",10
"2041","field",20,"wheat",6
"866","field",20,"green",5
"366","field",20,"catch",3
"1363","field",20,"mouse",3
"1558","field",20,"sheep",2
"1204","field",20,"birds",1
"2109","field",20,"brown",1
"465","field",20,"ditch",1
"566","field",20,"earth",1
"666","field",20,"empty",1
"966","field",20,"haven",1
"1067","field",20,"kites",1
"11105","field",20,"level",1
"1265","field",20,"lines",1
"1459","field",20,"plain",1
"1657","field",20,"sport",1
"1754","field",20,"straw",1
"1946","field",20,"trees",1
"2240","short",29,"small",28
"369","short",29,"brief",11
"2623","short",29,"story",8
"2147","short",29,"bread",3
"2334","short",29,"squat",3
"869","short",29,"dwarf",2
"1561","short",29,"quick",2
"2148","short",29,"skirt",2
"2430","short",29,"stack",2
"1207","short",29,"board",1
"468","short",29,"Casey",1
"569","short",29,"child",1
"669","short",29,"court",1
"770","short",29,"dress",1
"969","short",29,"ideas",1
"1070","short",29,"later",1
"11108","short",29,"money",1
"1268","short",29,"pants",1
"1366","short",29,"plank",1
"1462","short",29,"pygmy",1
"1660","short",29,"quote",1
"1756","short",29,"reach",1
"1849","short",29,"round",1
"1947","short",29,"ruler",1
"2042","short",29,"sassy",1
"2527","short",29,"stick",1
"2718","short",29,"stout",1
"2815","short",29,"sweet",1
"2913","short",29,"upset",1
"2043","eight",24,"seven",12
"1269","eight",24,"lucky",4
"1562","eight",24,"octet",4
"2431","eight",24,"years",4
"370","eight",24,"child",3
"771","eight",24,"crazy",3
"1948","eight",24,"round",3
"1208","eight",24,"after",2
"2149","eight",24,"bells",2
"970","eight",24,"digit",2
"11109","eight",24,"group",2
"469","eight",24,"clock",1
"570","eight",24,"color",1
"670","eight",24,"count",1
"870","eight",24,"curve",1
"1071","eight",24,"dozen",1
"1367","eight",24,"notes",1
"1463","eight",24,"octal",1
"1661","eight",24,"octo-",1
"1757","eight",24,"parts",1
"1850","eight",24,"pizza",1
"2150","eight",24,"sided",1
"2241","eight",24,"skull",1
"2335","eight",24,"three",1
"1760","heavy",30,"light",21
"1851","heavy",30,"metal",9
"775","heavy",30,"dense",8
"1664","heavy",30,"large",8
"1371","heavy",30,"heart",4
"1949","heavy",30,"obese",4
"574","heavy",30,"carry",2
"674","heavy",30,"cream",2
"2624","heavy",30,"tired",2
"304","heavy",30,"weary",2
"1275","heavy",30,"black",1
"2154","heavy",30,"books",1
"374","heavy",30,"build",1
"473","heavy",30,"bulky",1
"874","heavy",30,"docks",1
"974","heavy",30,"girth",1
"1075","heavy",30,"gloom",1
"11113","heavy",30,"grave",1
"1276","heavy",30,"hairy",1
"1467","heavy",30,"hefty",1
"1565","heavy",30,"laden",1
"2044","heavy",30,"rocks",1
"2155","heavy",30,"scale",1
"2242","heavy",30,"sleep",1
"2336","heavy",30,"small",1
"2432","heavy",30,"stone",1
"2528","heavy",30,"thick",1
"2719","heavy",30,"tough",1
"2816","heavy",30,"truck",1
"2914","heavy",30,"water",1
"2720","range",28,"stove",21
"2045","range",28,"rover",11
"776","range",28,"field",7
"2243","range",28,"scope",4
"575","range",28,"broad",3
"975","range",28,"grass",3
"1076","range",28,"group",2
"1950","range",28,"rifle",2
"2433","range",28,"shoot",2
"1277","range",28,"array",1
"2156","range",28,"arrow",1
"375","range",28,"basin",1
"474","range",28,"bison",1
"675","range",28,"bunch",1
"875","range",28,"graph",1
"11114","range",28,"hills",1
"1278","range",28,"horse",1
"1372","range",28,"items",1
"1468","range",28,"limit",1
"1566","range",28,"plain",1
"1665","range",28,"ranch",1
"1761","range",28,"reach",1
"1852","range",28,"realm",1
"2157","range",28,"scale",1
"2337","range",28,"shift",1
"2529","range",28,"space",1
"2625","range",28,"speck",1
"2817","range",28,"voice",1
"2915","clear",30,"water",20
"1666","clear",30,"glass",18
"777","clear",30,"clean",7
"1077","clear",30,"empty",4
"11115","clear",30,"erase",4
"2434","clear",30,"sunny",4
"2244","clear",30,"sight",2
"305","clear",30,"white",2
"1279","clear",30,"blows",1
"2158","clear",30,"break",1
"376","clear",30,"chair",1
"475","clear",30,"cheer",1
"576","clear",30,"Clair",1
"676","clear",30,"Clare",1
"876","clear",30,"color",1
"976","clear",30,"crisp",1
"1280","clear",30,"ether",1
"1373","clear",30,"fluid",1
"1469","clear",30,"foggy",1
"1567","clear",30,"fresh",1
"1762","clear",30,"image",1
"1853","clear",30,"known",1
"1951","clear",30,"lucid",1
"2046","clear",30,"plain",1
"2159","clear",30,"radio",1
"2338","clear",30,"skies",1
"2530","clear",30,"sweep",1
"2626","clear",30,"swipe",1
"2721","clear",30,"table",1
"2818","clear",30,"terse",1
"1080","light",22,"heavy",10
"2047","light",22,"white",8
"11118","light",22,"house",4
"2162","light",22,"clear",2
"780","light",22,"globe",2
"1285","light",22,"match",2
"1472","light",22,"saber",2
"1668","light",22,"shine",2
"1855","light",22,"sunny",2
"1286","light",22,"beach",1
"379","light",22,"craft",1
"478","light",22,"float",1
"579","light",22,"fluff",1
"679","light",22,"focus",1
"879","light",22,"grace",1
"979","light",22,"heart",1
"1376","light",22,"night",1
"1569","light",22,"scape",1
"1764","light",22,"sound",1
"1953","light",22,"Twink",1
"2163","light",22,"world",1
"2245","light",22,"years",1
"381","watch",24,"clock",21
"2435","watch",24,"wrist",19
"681","watch",24,"guard",8
"11120","watch",24,"night",3
"1857","watch",24,"strap",3
"1289","watch",24,"alert",2
"1766","watch",24,"stare",2
"1954","watch",24,"study",2
"2246","watch",24,"tower",2
"2165","watch",24,"avoid",1
"480","watch",24,"flies",1
"581","watch",24,"glass",1
"782","watch",24,"house",1
"881","watch",24,"later",1
"981","watch",24,"maker",1
"1082","watch",24,"money",1
"1290","watch",24,"Omega",1
"1378","watch",24,"punch",1
"1474","watch",24,"Rhine",1
"1571","watch",24,"ruler",1
"1670","watch",24,"sight",1
"2048","watch",24,"Swiss",1
"2166","watch",24,"timex",1
"2339","watch",24,"vigil",1
"1955","night",23,"sleep",21
"2049","night",23,"stars",16
"983","night",23,"light",10
"1476","night",23,"quiet",3
"482","night",23,"dream",2
"1672","night",23,"shade",2
"2247","night",23,"tired",2
"1293","night",23,"after",1
"2168","night",23,"black",1
"383","night",23,"bread",1
"583","night",23,"final",1
"683","night",23,"happy",1
"784","night",23,"lamps",1
"883","night",23,"leery",1
"1084","night",23,"mares",1
"11122","night",23,"music",1
"1294","night",23,"natch",1
"1573","night",23,"scary",1
"1768","night",23,"shift",1
"1859","night",23,"shore",1
"2169","night",23,"stick",1
"2340","night",23,"today",1
"2436","night",23,"woods",1
"2437","equal",27,"sugar",8
"1860","equal",27,"maths",4
"2050","equal",27,"minus",4
"1675","equal",27,"level",3
"1301","equal",27,"alike",2
"2627","equal",27,"total",2
"2722","equal",27,"women",2
"2174","equal",27,"along",1
"388","equal",27,"April",1
"487","equal",27,"black",1
"588","equal",27,"civil",1
"688","equal",27,"close",1
"789","equal",27,"enter",1
"888","equal",27,"exact",1
"987","equal",27,"final",1
"1088","equal",27,"force",1
"11126","equal",27,"happy",1
"12101","equal",27,"horse",1
"1382","equal",27,"ideal",1
"1479","equal",27,"is to",1
"1576","equal",27,"kings",1
"1770","equal",27,"march",1
"1956","equal",27,"means",1
"2175","equal",27,"parts",1
"2248","equal",27,"share",1
"2341","equal",27,"small",1
"2531","equal",27,"sweet",1
"1771","catch",20,"throw",12
"590","catch",20,"glove",5
"2177","catch",20,"fetch",2
"390","catch",20,"fever",2
"690","catch",20,"grasp",2
"1957","catch",20,"trick",2
"1303","catch",20,"chase",1
"489","catch",20,"flies",1
"791","catch",20,"hands",1
"890","catch",20,"hitch",1
"989","catch",20,"Loris",1
"1090","catch",20,"pitch",1
"11128","catch",20,"prize",1
"12103","catch",20,"seize",1
"1384","catch",20,"snare",1
"1480","catch",20,"sport",1
"1577","catch",20,"swell",1
"1676","catch",20,"thief",1
"1861","catch",20,"train",1
"2051","catch",20,"voice",1
"1579","quick",26,"rapid",12
"2438","quick",26,"swift",5
"1305","quick",26,"alive",3
"392","quick",26,"brown",3
"491","quick",26,"bunny",3
"793","quick",26,"hurry",3
"11130","quick",26,"quack",3
"1958","quick",26,"smart",3
"2179","quick",26,"speed",3
"2180","quick",26,"bread",2
"12105","quick",26,"quiet",2
"2532","quick",26,"think",2
"592","quick",26,"flash",1
"692","quick",26,"fleet",1
"892","quick",26,"light",1
"991","quick",26,"march",1
"1092","quick",26,"never",1
"1386","quick",26,"quirk",1
"1482","quick",26,"quite",1
"1678","quick",26,"shoes",1
"1773","quick",26,"short",1
"1863","quick",26,"slick",1
"2052","quick",26,"smoke",1
"2249","quick",26,"start",1
"2342","quick",26,"study",1
"2628","quick",26,"zippy",1
"2439","train",27,"track",14
"2181","train",27,"steam",8
"2343","train",27,"teach",8
"12106","train",27,"learn",4
"2723","train",27,"wreck",4
"1580","train",27,"noisy",2
"2053","train",27,"speed",2
"2533","train",27,"wagon",2
"1306","train",27,"carry",1
"2182","train",27,"chuff",1
"393","train",27,"coach",1
"492","train",27,"depot",1
"593","train",27,"diner",1
"693","train",27,"dirty",1
"794","train",27,"dress",1
"893","train",27,"exert",1
"992","train",27,"going",1
"1093","train",27,"grain",1
"11131","train",27,"hills",1
"1387","train",27,"moves",1
"1483","train",27,"noise",1
"1679","train",27,"place",1
"1774","train",27,"plane",1
"1864","train",27,"seats",1
"1959","train",27,"sleep",1
"2250","train",27,"study",1
"2629","train",27,"wheel",1
"1307","house",23,"abode",8
"1484","house",23,"party",4
"1775","house",23,"proud",3
"394","house",23,"bound",2
"493","house",23,"brick",2
"12107","house",23,"mouse",2
"1581","house",23,"place",2
"1960","house",23,"rules",2
"2183","house",23,"bingo",1
"594","house",23,"cabin",1
"694","house",23,"child",1
"795","house",23,"condo",1
"894","house",23,"fence",1
"993","house",23,"floor",1
"1094","house",23,"hovel",1
"11132","house",23,"large",1
"1388","house",23,"music",1
"1680","house",23,"pride",1
"1865","house",23,"relax",1
"2054","house",23,"sbofr",1
"2184","house",23,"small",1
"2251","house",23,"train",1
"2344","house",23,"walls",1
"595","young",20,"child",34
"2055","young",20,"youth",18
"1389","young",20,"naive",5
"796","young",20,"fresh",3
"1776","young",20,"small",3
"994","young",20,"happy",2
"1961","young",20,"woman",2
"1308","young",20,"agile",1
"2185","young",20,"Asian",1
"395","young",20,"bairn",1
"494","young",20,"chick",1
"695","young",20,"early",1
"895","young",20,"green",1
"1095","young",20,"lions",1
"11133","young",20,"lithe",1
"12108","young",20,"money",1
"1485","young",20,"plant",1
"1582","young",20,"puppy",1
"1681","young",20,"short",1
"1866","young",20,"witty",1
"497","spell",28,"check",16
"2534","spell",28,"witch",16
"1392","spell",28,"magic",13
"2630","spell",28,"words",12
"2724","spell",28,"write",8
"2188","spell",28,"bound",4
"2056","spell",28,"speak",4
"398","spell",28,"break",2
"1487","spell",28,"paper",2
"1393","spell",28,"abc's",1
"598","spell",28,"class",1
"698","spell",28,"dizzy",1
"799","spell",28,"error",1
"898","spell",28,"faint",1
"997","spell",28,"fairy",1
"1098","spell",28,"later",1
"11136","spell",28,"learn",1
"12111","spell",28,"light",1
"1584","spell",28,"right",1
"1683","spell",28,"set a",1
"1778","spell",28,"sleep",1
"1868","spell",28,"smell",1
"1962","spell",28,"spasm",1
"2189","spell",28,"spiel",1
"2252","spell",28,"stint",1
"2345","spell",28,"vowel",1
"2440","spell",28,"Wicca",1
"2819","spell",28,"wrong",1
"899","enjoy",22,"happy",26
"1869","enjoy",22,"smile",9
"11137","enjoy",22,"music",4
"1099","enjoy",22,"laugh",3
"1394","enjoy",22,"party",3
"1488","enjoy",22,"relax",3
"1779","enjoy",22,"share",3
"599","enjoy",22,"drink",2
"1395","enjoy",22,"adore",1
"2190","enjoy",22,"amuse",1
"399","enjoy",22,"beach",1
"498","enjoy",22,"dance",1
"699","enjoy",22,"exult",1
"7100","enjoy",22,"gusto",1
"998","enjoy",22,"hobby",1
"12112","enjoy",22,"opera",1
"1585","enjoy",22,"revel",1
"1684","enjoy",22,"savor",1
"1963","enjoy",22,"sport",1
"2057","enjoy",22,"taste",1
"2191","enjoy",22,"tasty",1
"2253","enjoy",22,"value",1
"3100","heart",20,"blood",13
"10100","heart",20,"organ",9
"1870","heart",20,"throb",5
"5100","heart",20,"break",4
"6100","heart",20,"chest",2
"1780","heart",20,"sweet",2
"2058","heart",20,"valve",2
"1396","heart",20,"alive",1
"2192","heart",20,"beats",1
"499","heart",20,"brave",1
"7101","heart",20,"floor",1
"8100","heart",20,"heavy",1
"999","heart",20,"lungs",1
"11138","heart",20,"pulse",1
"12113","heart",20,"shape",1
"1397","heart",20,"stars",1
"1489","heart",20,"stick",1
"1586","heart",20,"story",1
"1685","heart",20,"study",1
"1964","heart",20,"thump",1
"9100","blood",25,"fluid",3
"1781","blood",25,"serum",3
"2441","blood",25,"water",3
"6101","blood",25,"donor",2
"2346","blood",25,"veins",2
"1398","blood",25,"alive",1
"2193","blood",25,"black",1
"3101","blood",25,"clots",1
"4100","blood",25,"creep",1
"5101","blood",25,"death",1
"7102","blood",25,"drips",1
"8101","blood",25,"faint",1
"10101","blood",25,"guilt",1
"11139","blood",25,"hands",1
"12114","blood",25,"heart",1
"1399","blood",25,"hound",1
"1490","blood",25,"libel",1
"1587","blood",25,"messy",1
"1686","blood",25,"money",1
"1871","blood",25,"sheet",1
"1965","blood",25,"stain",1
"2059","blood",25,"sweat",1
"2194","blood",25,"taste",1
"2254","blood",25,"tears",1
"2535","blood",25,"young",1
"1687","quite",22,"quiet",13
"1966","quite",22,"right",6
"2195","quite",22,"a lot",5
"1400","quite",22,"a bit",2
"1782","quite",22,"quilt",2
"2196","quite",22,"small",2
"3102","quite",22,"agree",1
"4101","quite",22,"chief",1
"5102","quite",22,"early",1
"6102","quite",22,"exact",1
"7103","quite",22,"fussy",1
"8102","quite",22,"happy",1
"9101","quite",22,"heavy",1
"10102","quite",22,"hoity",1
"11140","quite",22,"jolly",1
"12115","quite",22,"large",1
"13100","quite",22,"might",1
"1491","quite",22,"money",1
"1588","quite",22,"often",1
"2060","quite",22,"seems",1
"2255","quite",22,"tired",1
"2347","quite",22,"wrong",1
"3103","under",30,"below",38
"2916","under",30,"water",9
"1401","under",30,"above",5
"2348","under",30,"table",5
"1688","under",30,"neath",4
"4102","under",30,"cover",3
"1589","under",30,"lower",3
"2197","under",30,"stand",3
"2442","under",30,"taker",2
"2536","under",30,"there",2
"2198","under",30,"afoot",1
"5103","under",30,"crawl",1
"6103","under",30,"death",1
"7104","under",30,"depth",1
"8103","under",30,"drown",1
"9102","under",30,"duvet",1
"10103","under",30,"floor",1
"11141","under",30,"going",1
"12116","under",30,"Kieth",1
"13101","under",30,"ledge",1
"1492","under",30,"loser",1
"1783","under",30,"ocean",1
"1872","under",30,"pants",1
"1967","under",30,"porch",1
"2061","under",30,"stair",1
"2256","under",30,"stars",1
"2631","under",30,"today",1
"2725","under",30,"udder",1
"2820","under",30,"value",1
"306","under",30,"world",1
"6104","count",22,"money",6
"2199","count",22,"Basie",4
"1873","count",22,"three",3
"2257","count",22,"words",3
"1402","count",22,"baron",2
"10104","count",22,"on me",2
"13102","count",22,"sheep",2
"3104","count",22,"beans",1
"4103","count",22,"group",1
"5104","count",22,"me in",1
"7105","count",22,"mount",1
"8104","count",22,"noble",1
"9103","count",22,"on it",1
"11142","count",22,"point",1
"12117","count",22,"regal",1
"1493","count",22,"stain",1
"1590","count",22,"study",1
"1689","count",22,"tally",1
"1784","count",22,"teeth",1
"1968","count",22,"total",1
"2062","count",22,"vicar",1
"21100","count",22,"votes",1
"6105","table",24,"chair",35
"8105","table",24,"cloth",16
"4104","table",24,"board",3
"7106","table",24,"chart",3
"1969","table",24,"round",3
"2200","table",24,"Babel",2
"3105","table",24,"bench",2
"9104","table",24,"fable",2
"1591","table",24,"mable",2
"1785","table",24,"plate",2
"2443","table",24,"water",2
"1403","table",24,"ASCII",1
"5105","table",24,"brown",1
"10105","table",24,"feast",1
"11143","table",24,"graph",1
"12118","table",24,"issue",1
"13103","table",24,"level",1
"1494","table",24,"linen",1
"1690","table",24,"pause",1
"1874","table",24,"poker",1
"2063","table",24,"share",1
"21101","table",24,"stand",1
"2258","table",24,"store",1
"2349","table",24,"under",1
"1592","touch",21,"sense",16
"7107","touch",21,"light",5
"1786","touch",21,"smell",4
"2064","touch",21,"taste",4
"5106","touch",21,"hands",3
"9105","touch",21,"phone",3
"1495","touch",21,"rough",3
"1970","touch",21,"stone",3
"12119","touch",21,"reach",2
"1691","touch",21,"sight",2
"1404","touch",21,"apple",1
"2201","touch",21,"chair",1
"3106","touch",21,"glove",1
"4105","touch",21,"grasp",1
"6106","touch",21,"human",1
"8106","touch",21,"Midas",1
"10106","touch",21,"plush",1
"11144","touch",21,"press",1
"13104","touch",21,"refer",1
"1875","touch",21,"sound",1
"21102","touch",21,"there",1
"1593","awful",29,"nasty",6
"11145","awful",29,"gross",4
"21103","awful",29,"smell",3
"2259","awful",29,"stink",2
"2350","awful",29,"taste",2
"1405","awful",29,"agony",1
"2202","awful",29,"anger",1
"3107","awful",29,"angry",1
"4106","awful",29,"black",1
"5107","awful",29,"blood",1
"6107","awful",29,"brown",1
"7108","awful",29,"event",1
"8107","awful",29,"funny",1
"9106","awful",29,"gauge",1
"10107","awful",29,"grand",1
"12120","awful",29,"hurts",1
"13105","awful",29,"lousy",1
"1496","awful",29,"movie",1
"1692","awful",29,"penis",1
"1787","awful",29,"scary",1
"1876","awful",29,"scene",1
"1971","awful",29,"sewer",1
"2065","awful",29,"shame",1
"2444","awful",29,"thing",1
"2537","awful",29,"tired",1
"2632","awful",29,"truth",1
"2726","awful",29,"verse",1
"2821","awful",29,"worse",1
"2917","awful",29,"yucky",1
"9107","teach",22,"learn",54
"4107","teach",22,"class",7
"1972","teach",22,"study",4
"8108","teach",22,"guide",3
"3108","teach",22,"books",2
"2260","teach",22,"words",2
"1406","teach",22,"apple",1
"2203","teach",22,"apply",1
